UrlOPC;Description;Mode;Outgoing Address;Format;Scale;Offset
GAR_UG3_DNP_1.EAM.UG3_CQW361.Value;GAR_UG3_DNP_1.EAM.UG3_CQW361;Write;GAR_UG3_DNP_1.EAM.UG3_CQW361.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CQW375.Value;GAR_UG3_DNP_1.EAM.UG3_CQW375;Write;GAR_UG3_DNP_1.EAM.UG3_CQW375.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_20SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_20SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_20SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_27SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_27SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_27SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_34SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_34SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_34SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_35SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_35SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_35SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_45SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_45SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_45SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_46SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_46SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_46SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_52SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_52SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_52SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_21SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_21SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_21SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_22SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_22SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_22SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_28SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_28SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_28SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_29SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_29SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_29SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_36SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_36SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_36SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_47SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_47SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_47SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_23SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_23SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_23SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_30SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_30SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_30SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_49SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_49SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_49SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_50SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_50SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_50SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_51SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_51SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_51SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_24SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_24SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_24SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_31SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_31SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_31SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_54SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_54SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_54SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_55SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_55SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_55SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_01ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_01ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_01ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_02ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_02ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_02ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_03ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_03ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_03ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_04ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_04ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_04ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_05ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_05ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_05ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_06ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_06ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_06ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_07ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_07ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_07ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_08ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_08ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_08ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_09ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_09ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_09ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_10ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_10ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_10ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_11ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_11ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_11ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_12ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_12ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_12ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_13ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_13ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_13ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_14ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_14ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_14ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_15ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_15ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_15ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_16ARG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_16ARG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_16ARG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_01WRE_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_01WRE_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_01WRE_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_02WRE_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_02WRE_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_02WRE_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_02SME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_02SME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_02SME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_04SME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_04SME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_04SME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_22SME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_22SME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_22SME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_24SME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_24SME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_24SME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_02OME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_02OME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_02OME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_03OME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_03OME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_03OME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_11WRE_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_11WRE_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_11WRE_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_12WRE_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_12WRE_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_12WRE_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_11OME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_11OME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_11OME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_12OME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_12OME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_12OME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_FT_01WRE_M.Value;GAR_UG3_DNP_1.EAM.UG3_FT_01WRE_M;Write;GAR_UG3_DNP_1.EAM.UG3_FT_01WRE_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_FT_01OME_M.Value;GAR_UG3_DNP_1.EAM.UG3_FT_01OME_M;Write;GAR_UG3_DNP_1.EAM.UG3_FT_01OME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_FT_12WRE_M.Value;GAR_UG3_DNP_1.EAM.UG3_FT_12WRE_M;Write;GAR_UG3_DNP_1.EAM.UG3_FT_12WRE_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_25SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_25SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_25SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_32SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_32SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_32SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_39SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_39SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_39SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_44SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_44SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_44SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_48SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_48SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_48SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_53SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_53SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_53SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_01SME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_01SME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_01SME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_03SME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_03SME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_03SME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_21SME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_21SME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_21SME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_23SME_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_23SME_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_23SME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_LT_01OME_M.Value;GAR_UG3_DNP_1.EAM.UG3_LT_01OME_M;Write;GAR_UG3_DNP_1.EAM.UG3_LT_01OME_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_02SMT_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_02SMT_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_02SMT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_03SMT_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_03SMT_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_03SMT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_10OMT_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_10OMT_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_10OMT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_11OMT_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_11OMT_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_11OMT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_01VEX_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_01VEX_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_01VEX_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_02VEX_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_02VEX_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_02VEX_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_03VEX_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_03VEX_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_03VEX_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_PT_01SMH_M.Value;GAR_UG3_DNP_1.EAM.UG3_PT_01SMH_M;Write;GAR_UG3_DNP_1.EAM.UG3_PT_01SMH_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_PT_03SMH_M.Value;GAR_UG3_DNP_1.EAM.UG3_PT_03SMH_M;Write;GAR_UG3_DNP_1.EAM.UG3_PT_03SMH_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_01SMT_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_01SMT_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_01SMT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_LT_00OMT_M.Value;GAR_UG3_DNP_1.EAM.UG3_LT_00OMT_M;Write;GAR_UG3_DNP_1.EAM.UG3_LT_00OMT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_LS_01OMT_M.Value;GAR_UG3_DNP_1.EAM.UG3_LS_01OMT_M;Write;GAR_UG3_DNP_1.EAM.UG3_LS_01OMT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_FT_01VEX_M.Value;GAR_UG3_DNP_1.EAM.UG3_FT_01VEX_M;Write;GAR_UG3_DNP_1.EAM.UG3_FT_01VEX_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_LT_01TTU_M.Value;GAR_UG3_DNP_1.EAM.UG3_LT_01TTU_M;Write;GAR_UG3_DNP_1.EAM.UG3_LT_01TTU_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CEX_REF_TENSAO_GER.Value;GAR_UG3_DNP_1.EAM.UG3_CEX_REF_TENSAO_GER;Write;GAR_UG3_DNP_1.EAM.UG3_CEX_REF_TENSAO_GER.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CEX_REF_POT_REATIVA.Value;GAR_UG3_DNP_1.EAM.UG3_CEX_REF_POT_REATIVA;Write;GAR_UG3_DNP_1.EAM.UG3_CEX_REF_POT_REATIVA.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CEX_I_EXC.Value;GAR_UG3_DNP_1.EAM.UG3_CEX_I_EXC;Write;GAR_UG3_DNP_1.EAM.UG3_CEX_I_EXC.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CEX_V_EXC.Value;GAR_UG3_DNP_1.EAM.UG3_CEX_V_EXC;Write;GAR_UG3_DNP_1.EAM.UG3_CEX_V_EXC.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CEX_V_GER.Value;GAR_UG3_DNP_1.EAM.UG3_CEX_V_GER;Write;GAR_UG3_DNP_1.EAM.UG3_CEX_V_GER.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CEX_POT_ATV.Value;GAR_UG3_DNP_1.EAM.UG3_CEX_POT_ATV;Write;GAR_UG3_DNP_1.EAM.UG3_CEX_POT_ATV.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CEX_POT_REAT.Value;GAR_UG3_DNP_1.EAM.UG3_CEX_POT_REAT;Write;GAR_UG3_DNP_1.EAM.UG3_CEX_POT_REAT.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_M1004.Value;GAR_UG3_DNP_1.EAM.UG3_M1004;Write;GAR_UG3_DNP_1.EAM.UG3_M1004.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_M1007.Value;GAR_UG3_DNP_1.EAM.UG3_M1007;Write;GAR_UG3_DNP_1.EAM.UG3_M1007.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_M1204.Value;GAR_UG3_DNP_1.EAM.UG3_M1204;Write;GAR_UG3_DNP_1.EAM.UG3_M1204.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_M1207.Value;GAR_UG3_DNP_1.EAM.UG3_M1207;Write;GAR_UG3_DNP_1.EAM.UG3_M1207.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_M804.Value;GAR_UG3_DNP_1.EAM.UG3_M804;Write;GAR_UG3_DNP_1.EAM.UG3_M804.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_M807.Value;GAR_UG3_DNP_1.EAM.UG3_M807;Write;GAR_UG3_DNP_1.EAM.UG3_M807.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_M1204A.Value;GAR_UG3_DNP_1.EAM.UG3_M1204A;Write;GAR_UG3_DNP_1.EAM.UG3_M1204A.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_M1207A.Value;GAR_UG3_DNP_1.EAM.UG3_M1207A;Write;GAR_UG3_DNP_1.EAM.UG3_M1207A.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_FT_01SMH_M.Value;GAR_UG3_DNP_1.EAM.UG3_FT_01SMH_M;Write;GAR_UG3_DNP_1.EAM.UG3_FT_01SMH_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_SE0_ET_23SDC_M.Value;GAR_UG3_DNP_1.EAM.UG3_SE0_ET_23SDC_M;Write;GAR_UG3_DNP_1.EAM.UG3_SE0_ET_23SDC_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_56SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_56SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_56SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_57SGG_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_57SGG_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_57SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_ST_01RVD_M.Value;GAR_UG4_DNP_1.EAF.UG4_ST_01RVD_M;Write;GAR_UG4_DNP_1.EAF.UG4_ST_01RVD_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_ZT_02RVD_M.Value;GAR_UG4_DNP_1.EAF.UG4_ZT_02RVD_M;Write;GAR_UG4_DNP_1.EAF.UG4_ZT_02RVD_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_JT_03RVD_M.Value;GAR_UG4_DNP_1.EAF.UG4_JT_03RVD_M;Write;GAR_UG4_DNP_1.EAF.UG4_JT_03RVD_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_L_01RVD_M.Value;GAR_UG4_DNP_1.EAF.UG4_L_01RVD_M;Write;GAR_UG4_DNP_1.EAF.UG4_L_01RVD_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_I_01RAT_M.Value;GAR_UG4_DNP_1.EAF.UG4_I_01RAT_M;Write;GAR_UG4_DNP_1.EAF.UG4_I_01RAT_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_E_02RAT_M.Value;GAR_UG4_DNP_1.EAF.UG4_E_02RAT_M;Write;GAR_UG4_DNP_1.EAF.UG4_E_02RAT_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_P_03RAT_M.Value;GAR_UG4_DNP_1.EAF.UG4_P_03RAT_M;Write;GAR_UG4_DNP_1.EAF.UG4_P_03RAT_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_E_01RVD_M.Value;GAR_UG4_DNP_1.EAF.UG4_E_01RVD_M;Write;GAR_UG4_DNP_1.EAF.UG4_E_01RVD_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_P_01PUH_M.Value;GAR_UG4_DNP_1.EAF.UG4_P_01PUH_M;Write;GAR_UG4_DNP_1.EAF.UG4_P_01PUH_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_P_02PUH_M.Value;GAR_UG4_DNP_1.EAF.UG4_P_02PUH_M;Write;GAR_UG4_DNP_1.EAF.UG4_P_02PUH_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_T_01PUH_M.Value;GAR_UG4_DNP_1.EAF.UG4_T_01PUH_M;Write;GAR_UG4_DNP_1.EAF.UG4_T_01PUH_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_PT_03SIT_M.Value;GAR_UG4_DNP_1.EAF.UG4_PT_03SIT_M;Write;GAR_UG4_DNP_1.EAF.UG4_PT_03SIT_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_PT_04SIT_M.Value;GAR_UG4_DNP_1.EAF.UG4_PT_04SIT_M;Write;GAR_UG4_DNP_1.EAF.UG4_PT_04SIT_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_PT_01SIT_M.Value;GAR_UG4_DNP_1.EAF.UG4_PT_01SIT_M;Write;GAR_UG4_DNP_1.EAF.UG4_PT_01SIT_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_PT_02SIT_M.Value;GAR_UG4_DNP_1.EAF.UG4_PT_02SIT_M;Write;GAR_UG4_DNP_1.EAF.UG4_PT_02SIT_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_01SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_01SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_01SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_02SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_02SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_02SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_06SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_06SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_06SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_07SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_07SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_07SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_08SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_08SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_08SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_12SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_12SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_12SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_13SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_13SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_13SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_15SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_15SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_15SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_17SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_17SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_17SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_19SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_19SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_19SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_01SIT_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_01SIT_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_01SIT_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TS_01OME_M.Value;GAR_UG4_DNP_1.EAF.UG4_TS_01OME_M;Write;GAR_UG4_DNP_1.EAF.UG4_TS_01OME_M.Value;Float;1;0
